"","mt_id","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","sample_entropy"
"id0876","id0876",26,-663,814,0,318.807486903542,691,318.807486903542,691,-1.80694121147194,1251,83.7869188897091,179765,1,0,1,0,1352,391,442,0.0576748914740432
"id0877","id0877",1,-677,855,0,195.627063529586,1010,195.627063529586,1010,-0.457556760854508,1300,26.6306852086515,133045,1,0,1,0,1496,500,806,0.0289638847486991
"id0878","id0878",0,-574,924,0,141.058728959736,640,141.058728959736,640,0,0,18.7177382740672,88044.5,0,0,0,0,1032,390,572,0.0276280749685572
"id0879","id0879",83,-662,767,0,272.823285018955,780,272.823285018955,780,-29.9433570807544,1120,63.0863830662982,128700.5,1,0,1,0,1359,350,409,0.129727872106121
"id0880","id0880",56,-678,792,0,278.479681540386,780,278.479681540386,780,-15.5097799448499,1120,49.2228934547301,144002.5,1,0,1,0,1392,500,562,0.0925872874423813
"id0881","id0881",0,-536,792,0,56.8843497917013,750,56.8843497917013,750,-5.46257064911486,950,4.47277785413127,32044,0,0,0,0,1296,600,746,0.0260914217114886
"id0882","id0882",152,-649,768,0,322.932713140356,890,322.932713140356,890,-41.7922517202657,1310,60.7013502237652,158295,1,0,1,0,1816,610,886,0.0781647728493363
"id0883","id0883",205,-765,816,0,613.859961208623,1151,613.859961208623,1151,-21.2021749953212,1491,120.244493730069,300438.5,3,0,3,0,1720,611,780,0.0642474426898749
"id0884","id0884",191,-677,836,0,510.298952554059,980,510.298952554059,980,0,0,131.793946641773,277327,1,0,1,0,1432,400,512,0.086349782522891
"id0885","id0885",3,-724,841,0,-53.4390703763416,1370,51.5884845676555,970,-53.4390703763416,1370,-24.2837446717843,-553,2,0,1,0,4663,480,3483,0.0823818900267087
"id0886","id0886",11,-621,863,0,115.375418442394,771,115.375418442394,771,0,0,32.1290535173254,74393,1,0,1,0,1368,461,618,0.110066406695239
"id0887","id0887",2,-656,829,0,192.400331225363,710,192.400331225363,710,-0.620533327845726,1230,59.4389633313659,119209.5,1,0,1,0,1344,360,474,0.145113929373355
"id0888","id0888",8,-658,845,0,216.434411113872,1200,216.434411113872,1200,-1.05417889069506,1580,80.7389891940896,112985,2,0,2,0,1880,370,1020,0.0533698711722809
"id0889","id0889",13,-622,804,0,252.311417637109,1621,252.311417637109,1621,0,0,105.172648047893,152504,3,0,1,0,2272,451,992,0.0309130713799923
"id0890","id0890",0,-630,800,0,48.6701696943118,920,48.6701696943118,920,-29.1667481824265,1760,10.4230726975767,4543.5,0,0,0,0,2080,440,1350,0.0543471372972959
"id0891","id0891",0,-584,843,0,73.5446482720432,2254,73.5446482720432,2254,-67.1469600999863,2454,23.0890933849752,5984.5,2,0,0,0,2975,894,1745,0.0486010086029655
"id0892","id0892",2,-691,944,0,136.066423066967,661,136.066423066967,661,-0.572032661325176,1101,28.4511024588389,108107.5,2,1,1,0,1192,381,502,0.0366699604493522
"id0893","id0893",1,-605,831,0,55.2863078934561,660,55.2863078934561,660,0,0,16.0379026589304,40877.5,1,0,1,0,1224,490,554,0.0558058672049977
"id0895","id0895",283,-590,855,0,432.023423800052,830,432.023423800052,830,-0.173275287515338,1130,112.468709888421,235934,1,0,1,0,1265,460,505,0.0893955026543673
"id0896","id0896",8,-586,824,-20,-109.964079053287,940,1.63640864235048,1200,-109.964079053287,940,-14.7200063148637,-66539.5,4,1,2,1,1224,120,750,0.0514939431525617
"id0897","id0897",0,-622,812,0,-101.269696477956,840,0.608103097093068,520,-101.269696477956,840,-12.9535710012103,-59449,0,0,0,0,1471,510,921,0.0246926125903715
"id0898","id0898",0,-585,982,0,-69.4876809927558,1460,41.1642706950888,1680,-69.4876809927558,1460,8.39497023449673,-32849.5,0,1,0,0,2608,520,1658,0.0246400298382532
"id0899","id0899",0,-484,883,0,-61.331844257701,840,0.311833270133675,1180,-61.331844257701,840,-5.09857327664492,-23367.5,0,0,0,0,1248,790,918,0.0259142887654704
"id0900","id0900",0,-628,878,0,-72.5160874383646,711,0,0,-72.5160874383646,711,-11.037545501845,-45681,1,0,0,0,984,531,584,0.0277581430330222
"id0901","id0901",0,-622,916,0,-125.347971359768,961,0,0,-125.347971359768,961,-14.5243804574427,-76779.5,0,0,0,0,1296,821,876,0.0252467827347838
"id0902","id0902",646,-594,873,0,924.266891077793,1050,924.266891077793,1050,0,0,215.105027821175,517678.5,1,0,1,0,1993,640,813,0.144663232993367
"id0903","id0903",0,-564,906,0,-143.581750947282,1160,0,0,-143.581750947282,1160,-27.1258586413442,-95357,1,0,0,0,1615,760,785,0.0325510537466653
"id0904","id0904",149,-587,871,0,274.72488740281,1130,274.72488740281,1130,-8.20402543284797,1590,40.8856993999327,150963,1,0,1,0,1832,800,882,0.0487212485565726
"id0905","id0905",81,-666,843,-2,161.686345130698,760,161.686345130698,760,-39.5517493770718,990,11.8639889855193,75355,1,1,1,1,1385,580,595,0.101316203864537
"id0907","id0907",1,-566,831,0,171.79399213498,760,171.79399213498,760,-47.7965584252298,1010,31.5751100291178,58296.5,2,0,1,0,1280,440,490,0.0672646140547953
"id0908","id0908",480,-596,879,0,763.217823651535,740,763.217823651535,740,0,0,209.117627206724,470114.5,1,0,1,0,1336,360,446,0.21010112090103
"id0909","id0909",0,-660,924,0,-46.964046052503,760,0,0,-46.964046052503,760,-8.5233220174109,-34719,0,0,0,0,1016,460,536,0.0348293911416799
"id0910","id0910",0,-574,847,0,-63.2520812683609,611,0.29059149127884,461,-63.2520812683609,611,-17.72989075485,-35134,1,0,0,0,1120,451,490,0.0307352798174127
"id0911","id0911",0,-680,890,0,-82.1038702872276,810,1.95527920757969,420,-82.1038702872276,810,-12.632234588269,-52816,0,0,0,0,1184,300,584,0.0328032691954959
"id0912","id0912",0,-525,838,0,136.016670632685,1040,136.016670632685,1040,-28.416022186055,1370,14.6729912555934,56446,1,0,0,0,1872,420,934,0.0847915056565175
"id0913","id0913",15,-570,822,0,72.9806927481223,690,72.9806927481223,690,-24.7427761638863,580,15.4883752507961,14522,1,0,1,0,1055,390,445,0.106931431600272
"id0914","id0914",660,-812,962,0,945.970444777676,821,945.970444777676,821,-72.627762489854,1061,138.371030192952,476564.5,2,1,1,0,1391,151,661,0.132765011184534
"id0915","id0915",660,-661,940,0,1019.42372312075,1160,1019.42372312075,1160,-252.236340268116,560,275.312130583895,-131631.5,2,3,2,0,1719,300,609,0.308486871203143
"id0918","id0918",620,-702,855,0,1025.53827091596,1490,1025.53827091596,1490,-14.3284458469187,1760,216.08129676841,-1971.5,5,4,2,0,2070,510,780,0.185682904496659
"id0919","id0919",101,-630,992,0,390.907223070325,750,390.907223070325,750,-0.831639988075874,1090,77.0742442209364,334107.5,2,1,1,0,1143,470,533,0.0697450339895056
"id0921","id0921",135,-559,944,0,387.299311483459,911,387.299311483459,911,0,0,87.5600844469024,303548.5,1,2,1,0,1367,661,707,0.0983215823812163
"id0922","id0922",0,-660,922,0,-112.151073138692,850,2.8103866227892,650,-112.151073138692,850,-14.704669496186,-80723.5,1,1,0,0,1271,490,711,0.0273794880378951
"id0923","id0923",0,-575,838,0,154.087128875397,650,154.087128875397,650,0,0,21.7628900035174,97256,0,0,0,0,1071,480,671,0.0305834233720803
"id0924","id0924",0,-649,812,0,72.9730979108613,610,72.9730979108613,610,-10.5994013945273,890,4.1030608869927,34847,0,0,0,0,1166,510,626,0.039820075667478
"id0925","id0925",0,-651,829,0,49.4867572549943,540,49.4867572549943,540,-47.0884112878032,670,-2.53892346333145,10548.5,2,0,0,0,943,420,423,0.0273989741881144
"id0926","id0926",0,-648,825,0,-70.5745417903717,620,5.4305707224732,500,-70.5745417903717,620,-11.6990025264324,-31600.5,2,0,0,0,910,420,440,0.0575990497542663
"id0927","id0927",0,-638,875,0,284.175313904812,690,284.175313904812,690,0,0,45.9212189952338,145323.5,2,0,0,0,1255,390,615,0.112298417974601
"id0930","id0930",465,-635,965,0,940.652600081803,910,940.652600081803,910,0,0,201.901094646769,199977,2,2,2,0,1511,500,551,0.16486326332463
"id0931","id0931",35,-715,834,0,204.789625353754,530,204.789625353754,530,-39.4206892649448,760,33.5289024289491,150575,2,1,1,0,886,400,436,0.123076311910426
"id0932","id0932",0,-622,777,0,-28.1022087089049,560,0,0,-28.1022087089049,560,-12.5655086038252,-15050.5,0,0,0,0,1488,310,618,0.0259142887654704
"id0933","id0933",598,-573,836,0,947.239292219847,1331,947.239292219847,1331,-30.8025164016048,861,440.773375359342,81530.5,2,2,2,0,2936,481,1536,0.0823275276772034
"id0934","id0934",550,-593,919,0,931.606236161139,3480,931.606236161139,3480,-14.220189397291,2720,172.090175896248,103072,5,3,3,0,6743,400,3323,0.196792487152853
"id0935","id0935",131,-528,863,0,298.833301173573,920,298.833301173573,920,0,0,63.0669368576096,222163.5,1,1,1,0,1512,370,662,0.0787414713155646
"id0936","id0936",140,-601,853,-4,281.069551834542,1170,281.069551834542,1170,-0.575968087875478,650,54.556297913503,180717.5,1,1,1,1,1976,640,876,0.0480092191863606
"id0937","id0937",119,-678,824,0,267.140201065096,850,267.140201065096,850,-6.25632492215873,1200,56.8201175509369,162199,1,0,1,0,1295,470,535,0.166384381986113
"id0938","id0938",42,-581,803,0,144.541801792299,1131,144.541801792299,1131,0,0,55.1834979477435,94386,1,0,1,0,1936,391,586,0.215499176933077
"id0939","id0939",0,-574,806,0,-49.1742865244425,6050,1.50580966997039,330,-49.1742865244425,6050,-22.0000143353915,-22330.5,2,0,0,0,6527,160,4647,0.0931413434519994
"id0940","id0940",0,-757,897,0,19.019596738489,860,19.019596738489,860,-16.4244663109026,760,-4.15542490782958,2776.5,0,0,0,0,1184,170,504,0.0354304369795004
"id0941","id0941",594,-538,830,0,951.134900522619,2840,951.134900522619,2840,0,0,416.256979106886,375030.5,1,2,1,0,4424,680,1944,0.18805223150294
"id0942","id0942",0,-541,797,0,-67.8459497909645,481,59.9011406935833,1271,-67.8459497909645,481,-16.7850324033958,-5326,2,0,0,0,2096,251,616,0.111259115197945
"id0943","id0943",0,-653,832,0,247.484414655436,1710,247.484414655436,1710,0,0,45.054163695599,138075.5,2,0,0,0,2081,1140,1201,0.102424794713696
"id0944","id0944",140,-565,822,-1,240.242922939456,1160,240.242922939456,1160,0,0,67.1036743911345,179593,1,2,1,1,1743,350,563,0.0969281161332286
"id0945","id0945",154,-626,834,0,239.675855018124,790,239.675855018124,790,0,0,71.117004157513,196262,1,0,1,0,1135,230,285,0.108674520347864
"id0946","id0946",499,-613,819,0,875.356934005482,1471,875.356934005482,1471,-6.8970628998326,2491,51.7915391645861,453121,2,3,1,0,21577,361,19677,0.0246850870316928
"id0947","id0947",97,-709,819,0,371.3196766347,7880,371.3196766347,7880,-86.7736366500805,1750,137.689470364361,72797,4,4,2,0,11063,890,5313,0.473784352085642
"id0948","id0948",105,-524,810,-2,181.802821264368,1390,181.802821264368,1390,-1.47815599198909,1680,65.2837625129834,126564,3,1,1,1,1928,280,658,0.139180340368393
"id0949","id0949",252,-580,954,0,388.138328219503,1020,388.138328219503,1020,0,0,109.90520923543,364017.5,1,1,1,0,1543,360,483,0.182556602041247
"id0950","id0950",0,-685,856,0,-147.716061304623,700,0,0,-147.716061304623,700,-41.0478757664322,-51358.5,0,0,0,0,3080,200,1130,0.147749005925633
"id0951","id0951",0,-725,928,0,-54.0042953618115,760,15.1202176708401,640,-54.0042953618115,760,-3.94036329765889,-24886.5,0,0,0,0,1006,570,746,0.0277067517289393
"id0952","id0952",0,-679,881,0,94.4362081896379,730,94.4362081896379,730,-7.79378993722423,490,24.1703383151745,27501,0,2,0,0,1111,430,611,0.0796268207887731
"id0953","id0953",0,-587,944,0,-49.314394715346,1140,23.0123046975185,1060,-49.314394715346,1140,-2.71209037488992,-20816.5,0,0,0,0,1494,960,1094,0.0256171643703003
"id0954","id0954",135,-561,803,0,534.663628587388,1681,534.663628587388,1681,-20.1047488385692,781,53.689066432921,68781,3,2,2,0,5334,641,3664,0.107781824346837
"id0955","id0955",0,-735,1003,0,-166.115489484016,1240,16.6830271414758,1110,-166.115489484016,1240,-22.092956401485,-75110.5,1,0,0,0,1910,950,1440,0.05300415879118
"id0956","id0956",0,-617,805,0,-65.6274549107896,1500,30.1640003536604,1360,-65.6274549107896,1500,-7.22822514940575,-11022,0,0,0,0,2006,990,1376,0.0508941458990154
"id0957","id0957",515,-591,928,0,920.421701563559,3631,920.421701563559,3631,-47.2949874465959,1261,288.632750810237,-47302.5,4,1,2,0,5422,1081,3622,0.105360515657826
"id0958","id0958",0,-550,809,0,58.5665856340081,1151,58.5665856340081,1151,-6.85609219009816,2603,18.3804426324037,26908.5,0,2,0,0,3034,370,2083,0.0890575787697519
"id0959","id0959",2,-833,925,0,110.897879536494,1041,110.897879536494,1041,-40.1232909907723,1271,4.84080073363916,57745,2,1,1,0,1742,791,1022,0.0671785377567116
"id0960","id0960",9,-575,861,0,-82.478046491986,1110,20.2351710040126,950,-82.478046491986,1110,-7.67712409539564,-42424.5,2,0,1,0,1487,750,897,0.0296867811800424
"id0961","id0961",195,-614,838,0,305.502709001685,1000,305.502709001685,1000,-6.60528707012992,1310,39.4772803318314,178321,1,0,1,0,1515,770,855,0.0321635764899611
"id0962","id0962",2,-606,896,0,69.7057756589445,1671,69.7057756589445,1671,-54.2040986529872,1831,-1.66402306253632,8683.5,1,0,1,0,2269,1531,1589,0.0257148066794084
"id0963","id0963",0,-566,837,0,33.5854316335681,990,33.5854316335681,990,-2.65140331063299,1360,4.84736862775036,18493,0,0,0,0,1559,710,879,0.0513774187233684
"id0964","id0964",172,-575,878,0,405.562314108949,1020,405.562314108949,1020,-0.547865331793667,1470,76.2075734936537,225469.5,1,0,1,0,1598,750,888,0.0672759988941601
"id0965","id0965",0,-487,840,0,16.6144345982672,1381,16.6144345982672,1381,-6.57388643942097,1571,2.47524191932076,4974,0,0,0,0,1804,691,994,0.0682342899978911
"id0966","id0966",0,-666,808,0,-28.0374164004251,1061,19.3639435566122,911,-28.0374164004251,1061,-2.94750367249741,1171,0,0,0,0,1367,771,857,0.0279713757191519
"id0967","id0967",53,-608,886,0,205.618891799161,1145,205.618891799161,1145,-10.5886079570345,1325,24.8894098249683,118833.5,2,0,2,0,1542,815,962,0.0551073045706935
"id0968","id0968",0,-515,864,0,57.2782984341402,910,57.2782984341402,910,-3.63078377938105,1160,7.16400661455237,33025,0,0,0,0,1431,600,751,0.0311551677797956
"id0969","id0969",0,-746,931,0,35.9535440761655,810,35.9535440761655,810,-17.8841493112878,970,1.18023336793849,14611.5,0,0,0,0,1222,650,742,0.0309389225516543
"id0970","id0970",103,-579,857,0,306.319063840777,930,306.319063840777,930,-1.18635754003982,1390,51.0555326887376,156013,2,0,2,0,1447,620,620,0.0495270295774694
"id0972","id0972",0,-598,851,0,-81.5316969277102,1070,1.48159036999094,870,-81.5316969277102,1070,-13.5572780910652,-56993,0,0,0,0,1680,840,1130,0.0309093333417147
"id0973","id0973",1,-511,945,0,-20.2901974298731,1410,11.7675326134717,1620,-20.2901974298731,1410,2.28111526603301,-6534,1,0,1,0,1767,710,1237,0.0255850220364805
"id0974","id0974",151,-641,835,0,298.369053958848,1060,298.369053958848,1060,-9.63838355296679,1300,46.5579832113518,150440,1,0,1,0,1600,680,860,0.06538965745587
"id0975","id0975",3,-636,940,0,79.3993968086796,870,79.3993968086796,870,0,0,15.0254358375079,60317,1,1,1,0,1464,610,834,0.0277795641070757
"id0976","id0976",0,-646,888,0,89.4258430626194,1700,89.4258430626194,1700,-9.07189662515093,2240,11.3061025361705,37248,2,0,0,0,3111,880,1701,0.0367471602099825
"id0977","id0977",0,-545,858,0,-21.3673143088608,1940,17.0247881631214,1250,-21.3673143088608,1940,-2.71669624151234,631,0,0,0,0,2272,920,1052,0.0630894441808493
"id0978","id0978",30,-655,929,0,119.821267477026,1410,119.821267477026,1410,-25.5874228398082,2330,16.4981831909786,53987,3,2,1,0,3944,1200,2094,0.130757800252553
"id0979","id0979",0,-677,906,0,-93.8088718952524,1231,0.598584386822427,671,-93.8088718952524,1231,-19.4531605714481,-56990.5,0,0,0,0,1600,661,870,0.0631644379001604
"id0980","id0980",0,-763,951,0,57.7418315743904,1620,57.7418315743904,1620,-4.6924235679295,1260,9.70695334116472,22776.5,1,1,0,0,2625,1140,1385,0.114372708370339
"id0981","id0981",0,-591,890,0,-97.4536218089374,1470,48.306070348323,1720,-97.4536218089374,1470,-5.63011475770735,-44369,0,0,0,0,2103,1220,1333,0.101126967896911
"id0982","id0982",1,-589,878,0,-105.805203251091,1570,23.5049701722325,2040,-105.805203251091,1570,-6.92866957075859,-70200,1,1,1,0,2880,650,1880,0.0551180132136761
"id0983","id0983",0,-561,848,0,-10.1173139036916,1130,9.03250810649402,1330,-10.1173139036916,1130,0.975626131631723,-95,0,0,0,0,1840,660,1030,0.0365358555793692
"id0984","id0984",0,-797,857,0,-35.979481636033,1730,14.7202590947547,1630,-35.979481636033,1730,-0.486580944593271,-5437,1,1,0,0,2471,790,1791,0.0508034927474186
"id0985","id0985",0,-594,902,0,-101.585295191628,1670,4.07400421863355,1040,-101.585295191628,1670,-19.4241809183475,-70362,2,0,0,0,2592,930,1472,0.0276221527367307
"id0986","id0986",0,-646,860,0,-96.6620765947961,1810,3.78120560278473,1320,-96.6620765947961,1810,-17.0462038776779,-49031,1,0,0,0,2504,1290,1604,0.0284853747759375
"id0987","id0987",161,-684,877,0,212.271420253055,1920,212.271420253055,1920,-110.048041991833,2260,16.871832713044,24336,2,0,1,0,4223,650,2863,0.0551156010030659
"id0988","id0988",0,-611,891,0,-47.6502876526742,3400,13.5731122404587,1730,-47.6502876526742,3400,-4.12878539670655,-37629.5,0,0,0,0,3705,860,2745,0.0814635125519118
"id0989","id0989",0,-853,832,0,-26.4953204978038,1181,0.88340127927515,921,-26.4953204978038,1181,-3.68683902400213,-16098,1,0,0,0,1408,891,988,0.0277688494386946
"id0990","id0990",30,-431,809,-2,73.7852072125376,1010,73.7852072125376,1010,-42.8725490980338,1330,-3.39564182462782,6340.5,1,1,1,1,1833,480,843,0.0866469322172006
"id0991","id0991",317,-645,769,0,524.766679792136,1060,524.766679792136,1060,-1.40871206721258,1280,79.1267676562724,288066,3,0,2,0,1456,670,856,0.0303611176670537
"id0992","id0992",564,-537,819,0,910.860607898232,1600,910.860607898232,1600,0,0,452.591428544619,423987.5,3,2,3,0,3823,560,1983,0.115171386222086
"id0993","id0993",0,-593,915,0,-110.729507851853,910,19.5627478682585,1160,-110.729507851853,910,-14.8753871441938,-82640,1,1,0,0,1505,90,805,0.0681053412280113
"id0994","id0994",6,-551,787,-8,-49.6755912072375,1830,9.48357873374277,2020,-49.6755912072375,1830,-8.45153304013003,-15524.5,5,3,3,1,3088,400,1708,0.179885501996074
"id0995","id0995",4,-613,778,-5,-53.4921815820093,2891,5.7951630198504,1831,-53.4921815820093,2891,-13.6258137769021,-23091,3,5,1,1,3632,501,2092,0.171348240483445
"id0996","id0996",406,-474,792,-13,600.139964322379,1970,600.139964322379,1970,-105.143569146163,3000,182.520533767968,158022.5,4,5,1,3,3576,800,1676,0.165305959809799
"id0997","id0997",261,-762,1020,-1,350.338680119907,790,350.338680119907,790,-0.598490925388451,490,126.925534826675,228607.5,1,1,1,1,1624,480,1054,0.0646378802712413
"id0998","id0998",26,-582,781,0,150.459245237576,2891,150.459245237576,2891,-3.3654871160901,4171,27.0263444438544,61045,6,4,2,0,9961,901,8111,0.0854950764716658
"id0999","id0999",7,-661,782,0,-49.2383472325259,1040,11.9458555296092,840,-49.2383472325259,1040,-1.9243427100219,-26628.5,2,0,1,0,1319,110,849,0.0274290371700639
"id1000","id1000",0,-482,720,0,58.3904333201116,1060,58.3904333201116,1060,-10.3849841677412,1160,2.21183701516828,21255,0,0,0,0,1513,810,903,0.02767115180513
"id1001","id1001",0,-460,757,0,34.9230694453149,2190,34.9230694453149,2190,-26.2281452213675,2000,2.70889883972858,5896.5,0,0,0,0,2584,770,1614,0.101293816275273
"id1002","id1002",0,-580,891,0,39.8675048565323,950,39.8675048565323,950,-23.7005523782011,860,0.49959141418105,12770.5,1,1,0,0,1375,640,735,0.0700312002291586
"id1003","id1003",0,-614,781,0,-54.6958698695987,1130,11.3522768668213,980,-54.6958698695987,1130,-5.41907432179532,-25049,0,0,0,0,1560,750,900,0.0605769130308529
"id1004","id1004",0,-525,744,0,-60.6633478995017,1460,3.45932304863285,790,-60.6633478995017,1460,-16.8644930250554,-19078,0,0,0,0,2344,760,1234,0.0853905739851487
"id1005","id1005",0,-626,804,0,31.3054787174872,970,31.3054787174872,970,-1.40324746196011,1090,4.59737651695852,20382.5,1,0,0,0,1256,720,866,0.029779887772397
"id1006","id1006",0,-653,837,0,-130.904071590382,1841,100.700267350058,1081,-130.904071590382,1841,12.5753140279073,-26031,3,0,0,0,2360,0,1269,0.0820383179945735
"id1007","id1007",0,-504,750,0,-134.612974580298,1540,13.2601050775344,1810,-134.612974580298,1540,-39.8563735582632,-49265.5,2,2,0,0,2080,660,1030,0.139035311316043
"id1009","id1009",0,-658,780,0,-82.0325927000408,4981,30.229135842064,4821,-82.0325927000408,4981,14.6167150450798,-17601.5,2,2,0,0,5745,440,4994,0.0496632505851769
"id1010","id1010",109,-772,873,0,386.31621587703,1580,386.31621587703,1580,-168.899559765865,1800,77.3127853548092,161019.5,4,0,1,0,2207,510,1237,0.215931981598649
"id1011","id1011",0,-657,833,0,167.668190903721,1700,167.668190903721,1700,-109.132138045508,2040,29.3934238163181,28740.5,3,2,0,0,2528,360,1638,0.0807449548934072
"id1012","id1012",32,-628,893,0,178.980892135518,1750,178.980892135518,1750,0,0,41.7091863656131,65557.5,4,3,2,0,5431,400,4481,0.0778210295376758
"id1013","id1013",0,-692,872,0,-43.2369245254031,1400,40.3695543125491,1150,-43.2369245254031,1400,7.27309339956502,-547.5,2,2,0,0,2224,360,1654,0.0856967794401632
"id1014","id1014",113,-600,824,0,274.415311998814,1430,274.415311998814,1430,-20.7514610720988,1920,37.3590572902134,141714.5,2,0,2,0,3152,400,2302,0.0836476142450783
"id1016","id1016",25,-652,875,0,267.952328336857,1430,267.952328336857,1430,-0.597504430969586,1850,88.1369508439299,164689.5,3,2,1,0,1960,340,1150,0.0736351080933257
"id1017","id1017",418,-611,847,-86,794.744098766734,1420,794.744098766734,1420,-74.6433148358277,720,66.6138311327293,304826.5,4,6,2,2,3654,590,2714,0.117524484060973
"id1018","id1018",600,-726,887,-56,1013.29313988894,1690,1013.29313988894,1690,-38.8137933507298,730,293.442319209818,570241,4,6,2,1,2424,680,1454,0.152366160058575
"id1019","id1019",740,-743,857,0,1060.4832668637,1370,1060.4832668637,1370,-4.73180244566122,1610,282.902394556492,505618.5,3,6,1,0,1817,470,1007,0.130474312362712
"id1020","id1020",425,-573,856,0,636.872806142216,870,636.872806142216,870,-26.8066533481777,1210,128.694885742971,196899.5,3,0,1,0,1735,680,985,0.0947921792747416
"id1021","id1021",33,-777,851,0,318.030383363395,3760,318.030383363395,3760,-24.0810487150476,4270,71.5387533206242,195805,4,2,2,0,4520,410,3450,0.115831815525122
"id1022","id1022",27,-576,848,0,94.3651342537506,1050,94.3651342537506,1050,-21.8978305256388,1200,24.6790112563852,53086,5,4,1,0,1768,340,1008,0.0841098205497956
"id1023","id1023",126,-545,851,0,199.450348420449,1170,199.450348420449,1170,-28.554541933857,1560,60.982775818749,111359,1,0,1,0,1759,430,909,0.0937219775419558
"id1024","id1024",0,-599,812,0,44.0987130330099,970,44.0987130330099,970,-23.1350508358447,1120,-0.996420305822963,20019.5,2,2,0,0,1912,880,1322,0.0543270471883733
"id1025","id1025",0,-632,916,0,-147.524786868154,1101,93.9757866044425,971,-147.524786868154,1101,-7.5385254461295,15808.5,1,4,0,0,2897,441,2227,0.0783835070274236
"id1026","id1026",44,-761,818,0,-144.774546088864,1650,68.4222641537076,1280,-144.774546088864,1650,9.51449743686805,-41603,2,2,1,0,1991,390,1341,0.0863728753184749
"id1028","id1028",1,-676,907,0,-119.403633216418,2760,46.3028318694716,2170,-119.403633216418,2760,15.4633160090735,-62621.5,3,0,1,0,3450,420,2350,0.0798721319801591
"id1029","id1029",6,-803,951,0,486.94701746645,2860,486.94701746645,2860,-95.7566795203682,1810,132.230193433203,-15769,3,4,1,0,4542,380,2962,0.104670622563889
"id1030","id1030",417,-716,825,0,658.107301563095,1150,658.107301563095,1150,-2.2686108380511,1600,176.084983183605,425950.5,5,1,2,0,1759,130,689,0.107302328849589
"id1031","id1031",573,-629,887,0,884.530351799917,1190,884.530351799917,1190,-1.86491394696317,1590,223.119116888692,560445,2,1,1,0,1710,360,680,0.18880319143455
"id1032","id1032",6,-635,925,0,61.0257795358881,700,61.0257795358881,700,-53.3563355033729,910,7.45896539147628,-5797,1,0,1,0,1548,130,538,0.0597549305020151
"id1033","id1033",3,-637,849,0,-89.8605599272227,1110,39.2095338808868,870,-89.8605599272227,1110,-2.70528404376868,-24468.5,1,0,1,0,1558,440,708,0.0729464475222263
"id1034","id1034",35,-631,907,0,87.8747052244534,970,87.8747052244534,970,-10.7194958305792,1170,23.3452251343372,16244.5,1,0,1,0,1563,410,623,0.0943682152153382
"id1035","id1035",526,-654,856,0,787.13547059478,1460,787.13547059478,1460,0,0,146.969500264264,410242,2,0,2,0,2140,370,1019,0.06983109450334
"id1036","id1036",1,-668,902,0,69.0819357148982,850,69.0819357148982,850,0,0,21.8712417675599,49241.5,1,1,1,0,1270,270,560,0.0696078303809569
"id1037","id1037",47,-590,832,0,164.323648993368,1261,164.323648993368,1261,-19.7124847059776,1692,39.444109707193,59110.5,1,0,1,0,1998,291,887,0.0654210780882568
"id1038","id1038",92,-600,883,0,206.941576734672,1101,206.941576734672,1101,-19.2157426122905,1411,36.2776943252821,96356.5,1,0,1,0,1917,431,987,0.12586797105548
"id1039","id1039",0,-687,881,0,44.0878705058172,1230,44.0878705058172,1230,-0.943070587197546,270,16.73819117663,30352.5,0,1,0,0,2437,260,1437,0.0712333503928038
"id1040","id1040",0,-705,884,0,48.9254729249268,1324,48.9254729249268,1324,-27.025752018075,1120,20.3621245922831,12584,2,0,0,0,1854,270,1080,0.056457620640816
"id1041","id1041",0,-576,894,0,108.993923531725,1020,108.993923531725,1020,-1.75459962826063,1710,38.470432989228,68750.5,2,0,0,0,1791,240,711,0.142889683844714
"id1042","id1042",640,-652,882,-3,1024.67999573866,1491,1024.67999573866,1491,-3.39160347945701,341,357.397144235534,511267.5,2,5,2,1,2447,71,784,0.170121907820858
"id1043","id1043",17,-606,858,0,98.4569645389885,1079,98.4569645389885,1079,-2.16483086153485,1439,38.0911850724787,71208,1,0,1,0,1526,310,686,0.0495006437730307
"id1044","id1044",536,-626,958,0,898.580831716755,1471,898.580831716755,1471,0,0,196.962373063504,470234,3,1,1,0,2055,220,874,0.109271681420293
"id1046","id1046",0,-586,778,0,-70.9471414856864,800,30.079081314211,640,-70.9471414856864,800,-7.82213643790424,-6571.5,1,0,0,0,1072,550,612,0.031915453704052
"id1047","id1047",5,-603,801,0,118.401963581078,650,118.401963581078,650,-4.48832310769817,970,18.9703319685355,52538,1,0,1,0,1223,480,513,0.104599770090517
"id1048","id1048",582,-611,810,0,902.689249343655,1210,902.689249343655,1210,-36.1549973508015,650,270.78078107857,274487.5,2,0,2,0,2240,420,850,0.115710496054411
"id1049","id1049",0,-536,776,0,47.6377175880429,720,47.6377175880429,720,-0.56832747122486,1530,6.35524929361041,22426,2,0,0,0,1672,560,1082,0.0972755802587297
"id1050","id1050",24,-661,864,-1,159.338185953046,1470,159.338185953046,1470,-3.64572417437686,1680,16.2693183166389,111056,3,1,1,1,2303,570,1703,0.0504755214102605
